group,boro,outcome,count,day
Male,SI,CASE_RATE,3313.76,2020-08-06
Male,SI,HOSPITALIZED_RATE,601.04,2020-08-06
Male,SI,DEATH_RATE,229.24,2020-08-06
Boroughwide,BK,CASE_COUNT,62072,2020-08-06
Boroughwide,BK,HOSPITALIZED_COUNT,15827,2020-08-06
Boroughwide,BK,DEATH_COUNT,5625,2020-08-06
Boroughwide,BK,CASE_RATE,2403.26,2020-08-06
Boroughwide,BK,HOSPITALIZED_RATE,612.78,2020-08-06
Boroughwide,BK,DEATH_RATE,217.78,2020-08-06
Boroughwide,BX,CASE_COUNT,50044,2020-08-06
Boroughwide,BX,HOSPITALIZED_COUNT,12650,2020-08-06
Boroughwide,BX,DEATH_COUNT,3934,2020-08-06
Boroughwide,BX,CASE_RATE,3494.37,2020-08-06
Boroughwide,BX,HOSPITALIZED_RATE,883.3,2020-08-06
Boroughwide,BX,DEATH_RATE,274.7,2020-08-06
Boroughwide,MN,CASE_COUNT,28863,2020-08-06
Boroughwide,MN,HOSPITALIZED_COUNT,8180,2020-08-06
Boroughwide,MN,DEATH_COUNT,2508,2020-08-06
Boroughwide,MN,CASE_RATE,1772.15,2020-08-06
Boroughwide,MN,HOSPITALIZED_RATE,502.24,2020-08-06
Boroughwide,MN,DEATH_RATE,153.99,2020-08-06
Boroughwide,QN,CASE_COUNT,67699,2020-08-06
Boroughwide,QN,HOSPITALIZED_COUNT,17329,2020-08-06
Boroughwide,QN,DEATH_COUNT,5961,2020-08-06
Boroughwide,QN,CASE_RATE,2970.68,2020-08-06
Boroughwide,QN,HOSPITALIZED_RATE,760.41,2020-08-06
Boroughwide,QN,DEATH_RATE,261.57,2020-08-06
Boroughwide,SI,CASE_COUNT,14657,2020-08-06
Boroughwide,SI,HOSPITALIZED_COUNT,2416,2020-08-06
Boroughwide,SI,DEATH_COUNT,896,2020-08-06
Boroughwide,SI,CASE_RATE,3078.04,2020-08-06
Boroughwide,SI,HOSPITALIZED_RATE,507.37,2020-08-06
Boroughwide,SI,DEATH_RATE,188.16,2020-08-06
Female,BK,CASE_COUNT,30792,2020-08-07
Female,BK,HOSPITALIZED_COUNT,7087,2020-08-07
Female,BK,DEATH_COUNT,2249,2020-08-07
Female,BK,CASE_RATE,2265.67,2020-08-07
Female,BK,HOSPITALIZED_RATE,521.46,2020-08-07
Female,BK,DEATH_RATE,165.48,2020-08-07
Female,BX,CASE_COUNT,25306,2020-08-07
Female,BX,HOSPITALIZED_COUNT,5792,2020-08-07
Female,BX,DEATH_COUNT,1634,2020-08-07
Female,BX,CASE_RATE,3341.91,2020-08-07
Female,BX,HOSPITALIZED_RATE,764.89,2020-08-07
Female,BX,DEATH_RATE,215.79,2020-08-07
Female,MN,CASE_COUNT,13605,2020-08-07
Female,MN,HOSPITALIZED_COUNT,3514,2020-08-07
Female,MN,DEATH_COUNT,1030,2020-08-07
Female,MN,CASE_RATE,1586.5,2020-08-07
Female,MN,HOSPITALIZED_RATE,409.77,2020-08-07
Female,MN,DEATH_RATE,120.11,2020-08-07
Female,QN,CASE_COUNT,32621,2020-08-07
Female,QN,HOSPITALIZED_COUNT,7278,2020-08-07
Female,QN,DEATH_COUNT,2320,2020-08-07
Female,QN,CASE_RATE,2779.76,2020-08-07
Female,QN,HOSPITALIZED_RATE,620.19,2020-08-07
Female,QN,DEATH_RATE,197.7,2020-08-07
Female,SI,CASE_COUNT,7014,2020-08-07
Female,SI,HOSPITALIZED_COUNT,1028,2020-08-07
Female,SI,DEATH_COUNT,367,2020-08-07
Female,SI,CASE_RATE,2858.03,2020-08-07
Female,SI,HOSPITALIZED_RATE,418.88,2020-08-07
Female,SI,DEATH_RATE,149.54,2020-08-07
Male,BK,CASE_COUNT,31337,2020-08-07
Male,BK,HOSPITALIZED_COUNT,8739,2020-08-07
Male,BK,DEATH_COUNT,3379,2020-08-07
Male,BK,CASE_RATE,2560.71,2020-08-07
Male,BK,HOSPITALIZED_RATE,714.11,2020-08-07
Male,BK,DEATH_RATE,276.12,2020-08-07
Male,BX,CASE_COUNT,24808,2020-08-07
Male,BX,HOSPITALIZED_COUNT,6865,2020-08-07
Male,BX,DEATH_COUNT,2300,2020-08-07
Male,BX,CASE_RATE,3675.8,2020-08-07
Male,BX,HOSPITALIZED_RATE,1017.19,2020-08-07
Male,BX,DEATH_RATE,340.79,2020-08-07
Male,MN,CASE_COUNT,15294,2020-08-07
Male,MN,HOSPITALIZED_COUNT,4665,2020-08-07
Male,MN,DEATH_COUNT,1479,2020-08-07
Male,MN,CASE_RATE,1983.27,2020-08-07
Male,MN,HOSPITALIZED_RATE,604.94,2020-08-07
Male,MN,DEATH_RATE,191.79,2020-08-07
Male,QN,CASE_COUNT,35125,2020-08-07
Male,QN,HOSPITALIZED_COUNT,10048,2020-08-07
Male,QN,DEATH_COUNT,3641,2020-08-07
Male,QN,CASE_RATE,3177.61,2020-08-07
Male,QN,HOSPITALIZED_RATE,909,2020-08-07
Male,QN,DEATH_RATE,329.39,2020-08-07
Male,SI,CASE_COUNT,7655,2020-08-07
Male,SI,HOSPITALIZED_COUNT,1388,2020-08-07
Male,SI,DEATH_COUNT,529,2020-08-07
Male,SI,CASE_RATE,3317.23,2020-08-07
Male,SI,HOSPITALIZED_RATE,601.48,2020-08-07
Male,SI,DEATH_RATE,229.24,2020-08-07
Boroughwide,BK,CASE_COUNT,62206,2020-08-07
Boroughwide,BK,HOSPITALIZED_COUNT,15831,2020-08-07
Boroughwide,BK,DEATH_COUNT,5628,2020-08-07
Boroughwide,BK,CASE_RATE,2408.44,2020-08-07
Boroughwide,BK,HOSPITALIZED_RATE,612.93,2020-08-07
Boroughwide,BK,DEATH_RATE,217.9,2020-08-07
Boroughwide,BX,CASE_COUNT,50139,2020-08-07
Boroughwide,BX,HOSPITALIZED_COUNT,12657,2020-08-07
Boroughwide,BX,DEATH_COUNT,3934,2020-08-07
Boroughwide,BX,CASE_RATE,3501,2020-08-07
Boroughwide,BX,HOSPITALIZED_RATE,883.79,2020-08-07
Boroughwide,BX,DEATH_RATE,274.7,2020-08-07
Boroughwide,MN,CASE_COUNT,28931,2020-08-07
Boroughwide,MN,HOSPITALIZED_COUNT,8180,2020-08-07
Boroughwide,MN,DEATH_COUNT,2509,2020-08-07
Boroughwide,MN,CASE_RATE,1776.32,2020-08-07
Boroughwide,MN,HOSPITALIZED_RATE,502.24,2020-08-07
Boroughwide,MN,DEATH_RATE,154.05,2020-08-07
Boroughwide,QN,CASE_COUNT,67785,2020-08-07
Boroughwide,QN,HOSPITALIZED_COUNT,17331,2020-08-07
Boroughwide,QN,DEATH_COUNT,5963,2020-08-07
Boroughwide,QN,CASE_RATE,2974.45,2020-08-07
Boroughwide,QN,HOSPITALIZED_RATE,760.5,2020-08-07
Boroughwide,QN,DEATH_RATE,261.66,2020-08-07
Boroughwide,SI,CASE_COUNT,14677,2020-08-07
Boroughwide,SI,HOSPITALIZED_COUNT,2417,2020-08-07
Boroughwide,SI,DEATH_COUNT,896,2020-08-07
Boroughwide,SI,CASE_RATE,3082.24,2020-08-07
Boroughwide,SI,HOSPITALIZED_RATE,507.58,2020-08-07
Boroughwide,SI,DEATH_RATE,188.16,2020-08-07
Female,BK,CASE_COUNT,30837,2020-08-08
Female,BK,HOSPITALIZED_COUNT,7110,2020-08-08
Female,BK,DEATH_COUNT,2250,2020-08-08
Female,BK,CASE_RATE,2268.98,2020-08-08
Female,BK,HOSPITALIZED_RATE,523.15,2020-08-08
Female,BK,DEATH_RATE,165.55,2020-08-08
Female,BX,CASE_COUNT,25323,2020-08-08
Female,BX,HOSPITALIZED_COUNT,5793,2020-08-08
Female,BX,DEATH_COUNT,1634,2020-08-08
Female,BX,CASE_RATE,3344.15,2020-08-08
Female,BX,HOSPITALIZED_RATE,765.02,2020-08-08
Female,BX,DEATH_RATE,215.79,2020-08-08
Female,MN,CASE_COUNT,13633,2020-08-08
Female,MN,HOSPITALIZED_COUNT,3518,2020-08-08
Female,MN,DEATH_COUNT,1031,2020-08-08
Female,MN,CASE_RATE,1589.76,2020-08-08
Female,MN,HOSPITALIZED_RATE,410.24,2020-08-08
Female,MN,DEATH_RATE,120.23,2020-08-08
Female,QN,CASE_COUNT,32667,2020-08-08
Female,QN,HOSPITALIZED_COUNT,7285,2020-08-08
Female,QN,DEATH_COUNT,2321,2020-08-08
Female,QN,CASE_RATE,2783.68,2020-08-08
Female,QN,HOSPITALIZED_RATE,620.78,2020-08-08
Female,QN,DEATH_RATE,197.78,2020-08-08
Female,SI,CASE_COUNT,7018,2020-08-08
Female,SI,HOSPITALIZED_COUNT,1030,2020-08-08
Female,SI,DEATH_COUNT,367,2020-08-08
Female,SI,CASE_RATE,2859.66,2020-08-08
Female,SI,HOSPITALIZED_RATE,419.7,2020-08-08
Female,SI,DEATH_RATE,149.54,2020-08-08
Male,BK,CASE_COUNT,31359,2020-08-08
Male,BK,HOSPITALIZED_COUNT,8748,2020-08-08
Male,BK,DEATH_COUNT,3380,2020-08-08
Male,BK,CASE_RATE,2562.5,2020-08-08
Male,BK,HOSPITALIZED_RATE,714.84,2020-08-08
Male,BK,DEATH_RATE,276.2,2020-08-08
Male,BX,CASE_COUNT,24830,2020-08-08
Male,BX,HOSPITALIZED_COUNT,6870,2020-08-08
Male,BX,DEATH_COUNT,2300,2020-08-08
Male,BX,CASE_RATE,3679.06,2020-08-08
Male,BX,HOSPITALIZED_RATE,1017.93,2020-08-08
Male,BX,DEATH_RATE,340.79,2020-08-08
Male,MN,CASE_COUNT,15312,2020-08-08
Male,MN,HOSPITALIZED_COUNT,4669,2020-08-08
Male,MN,DEATH_COUNT,1479,2020-08-08
Male,MN,CASE_RATE,1985.6,2020-08-08
Male,MN,HOSPITALIZED_RATE,605.46,2020-08-08
Male,MN,DEATH_RATE,191.79,2020-08-08
Male,QN,CASE_COUNT,35160,2020-08-08
Male,QN,HOSPITALIZED_COUNT,10058,2020-08-08
Male,QN,DEATH_COUNT,3642,2020-08-08
Male,QN,CASE_RATE,3180.78,2020-08-08
Male,QN,HOSPITALIZED_RATE,909.91,2020-08-08
Male,QN,DEATH_RATE,329.48,2020-08-08
Male,SI,CASE_COUNT,7658,2020-08-08
Male,SI,HOSPITALIZED_COUNT,1393,2020-08-08
Male,SI,DEATH_COUNT,529,2020-08-08
Male,SI,CASE_RATE,3318.53,2020-08-08
Male,SI,HOSPITALIZED_RATE,603.64,2020-08-08
Male,SI,DEATH_RATE,229.24,2020-08-08
Boroughwide,BK,CASE_COUNT,62271,2020-08-08
Boroughwide,BK,HOSPITALIZED_COUNT,15862,2020-08-08
Boroughwide,BK,DEATH_COUNT,5630,2020-08-08
Boroughwide,BK,CASE_RATE,2410.96,2020-08-08
Boroughwide,BK,HOSPITALIZED_RATE,614.13,2020-08-08
Boroughwide,BK,DEATH_RATE,217.98,2020-08-08
Boroughwide,BX,CASE_COUNT,50178,2020-08-08
Boroughwide,BX,HOSPITALIZED_COUNT,12663,2020-08-08
Boroughwide,BX,DEATH_COUNT,3934,2020-08-08
Boroughwide,BX,CASE_RATE,3503.73,2020-08-08
Boroughwide,BX,HOSPITALIZED_RATE,884.21,2020-08-08
Boroughwide,BX,DEATH_RATE,274.7,2020-08-08
Boroughwide,MN,CASE_COUNT,28977,2020-08-08
Boroughwide,MN,HOSPITALIZED_COUNT,8188,2020-08-08
Boroughwide,MN,DEATH_COUNT,2510,2020-08-08
Boroughwide,MN,CASE_RATE,1779.15,2020-08-08
Boroughwide,MN,HOSPITALIZED_RATE,502.73,2020-08-08
Boroughwide,MN,DEATH_RATE,154.11,2020-08-08
Boroughwide,QN,CASE_COUNT,67867,2020-08-08
Boroughwide,QN,HOSPITALIZED_COUNT,17348,2020-08-08
Boroughwide,QN,DEATH_COUNT,5965,2020-08-08
Boroughwide,QN,CASE_RATE,2978.05,2020-08-08
Boroughwide,QN,HOSPITALIZED_RATE,761.24,2020-08-08
Boroughwide,QN,DEATH_RATE,261.75,2020-08-08
Boroughwide,SI,CASE_COUNT,14685,2020-08-08
Boroughwide,SI,HOSPITALIZED_COUNT,2424,2020-08-08
Boroughwide,SI,DEATH_COUNT,896,2020-08-08
Boroughwide,SI,CASE_RATE,3083.92,2020-08-08
Boroughwide,SI,HOSPITALIZED_RATE,509.05,2020-08-08
Boroughwide,SI,DEATH_RATE,188.16,2020-08-08
Female,BK,CASE_COUNT,30887,2020-08-09
Female,BK,HOSPITALIZED_COUNT,7113,2020-08-09
Female,BK,DEATH_COUNT,2251,2020-08-09
Female,BK,CASE_RATE,2272.66,2020-08-09
Female,BK,HOSPITALIZED_RATE,523.37,2020-08-09
Female,BK,DEATH_RATE,165.63,2020-08-09
Female,BX,CASE_COUNT,25377,2020-08-09
Female,BX,HOSPITALIZED_COUNT,5800,2020-08-09
Female,BX,DEATH_COUNT,1634,2020-08-09
Female,BX,CASE_RATE,3351.28,2020-08-09
Female,BX,HOSPITALIZED_RATE,765.95,2020-08-09
Female,BX,DEATH_RATE,215.79,2020-08-09
Female,MN,CASE_COUNT,13664,2020-08-09
Female,MN,HOSPITALIZED_COUNT,3520,2020-08-09
Female,MN,DEATH_COUNT,1032,2020-08-09
Female,MN,CASE_RATE,1593.38,2020-08-09
Female,MN,HOSPITALIZED_RATE,410.47,2020-08-09
Female,MN,DEATH_RATE,120.34,2020-08-09
Female,QN,CASE_COUNT,32702,2020-08-09
Female,QN,HOSPITALIZED_COUNT,7288,2020-08-09
Female,QN,DEATH_COUNT,2321,2020-08-09
Female,QN,CASE_RATE,2786.67,2020-08-09
Female,QN,HOSPITALIZED_RATE,621.04,2020-08-09
Female,QN,DEATH_RATE,197.78,2020-08-09
Female,SI,CASE_COUNT,7026,2020-08-09
Female,SI,HOSPITALIZED_COUNT,1030,2020-08-09
Female,SI,DEATH_COUNT,367,2020-08-09
Female,SI,CASE_RATE,2862.92,2020-08-09
Female,SI,HOSPITALIZED_RATE,419.7,2020-08-09
Female,SI,DEATH_RATE,149.54,2020-08-09
Male,BK,CASE_COUNT,31402,2020-08-09
Male,BK,HOSPITALIZED_COUNT,8754,2020-08-09
Male,BK,DEATH_COUNT,3381,2020-08-09
Male,BK,CASE_RATE,2566.02,2020-08-09
Male,BK,HOSPITALIZED_RATE,715.33,2020-08-09
Male,BK,DEATH_RATE,276.28,2020-08-09
Male,BX,CASE_COUNT,24855,2020-08-09
Male,BX,HOSPITALIZED_COUNT,6875,2020-08-09
Male,BX,DEATH_COUNT,2302,2020-08-09
Male,BX,CASE_RATE,3682.77,2020-08-09
Male,BX,HOSPITALIZED_RATE,1018.67,2020-08-09
Male,BX,DEATH_RATE,341.09,2020-08-09
Male,MN,CASE_COUNT,15339,2020-08-09
Male,MN,HOSPITALIZED_COUNT,4672,2020-08-09
Male,MN,DEATH_COUNT,1480,2020-08-09
Male,MN,CASE_RATE,1989.1,2020-08-09
Male,MN,HOSPITALIZED_RATE,605.85,2020-08-09
Male,MN,DEATH_RATE,191.92,2020-08-09
Male,QN,CASE_COUNT,35198,2020-08-09
Male,QN,HOSPITALIZED_COUNT,10064,2020-08-09
Male,QN,DEATH_COUNT,3642,2020-08-09
Male,QN,CASE_RATE,3184.22,2020-08-09
Male,QN,HOSPITALIZED_RATE,910.45,2020-08-09
Male,QN,DEATH_RATE,329.48,2020-08-09
Male,SI,CASE_COUNT,7666,2020-08-09
Male,SI,HOSPITALIZED_COUNT,1395,2020-08-09
Male,SI,DEATH_COUNT,529,2020-08-09
Male,SI,CASE_RATE,3321.99,2020-08-09
Male,SI,HOSPITALIZED_RATE,604.51,2020-08-09
Male,SI,DEATH_RATE,229.24,2020-08-09
Boroughwide,BK,CASE_COUNT,62365,2020-08-09
Boroughwide,BK,HOSPITALIZED_COUNT,15871,2020-08-09
Boroughwide,BK,DEATH_COUNT,5632,2020-08-09
Boroughwide,BK,CASE_RATE,2414.6,2020-08-09
Boroughwide,BK,HOSPITALIZED_RATE,614.48,2020-08-09
Boroughwide,BK,DEATH_RATE,218.06,2020-08-09
Boroughwide,BX,CASE_COUNT,50259,2020-08-09
Boroughwide,BX,HOSPITALIZED_COUNT,12675,2020-08-09
Boroughwide,BX,DEATH_COUNT,3936,2020-08-09
Boroughwide,BX,CASE_RATE,3509.38,2020-08-09
Boroughwide,BX,HOSPITALIZED_RATE,885.04,2020-08-09
Boroughwide,BX,DEATH_RATE,274.84,2020-08-09
Boroughwide,MN,CASE_COUNT,29034,2020-08-09
Boroughwide,MN,HOSPITALIZED_COUNT,8193,2020-08-09
Boroughwide,MN,DEATH_COUNT,2512,2020-08-09
Boroughwide,MN,CASE_RATE,1782.65,2020-08-09
Boroughwide,MN,HOSPITALIZED_RATE,503.04,2020-08-09
Boroughwide,MN,DEATH_RATE,154.23,2020-08-09
Boroughwide,QN,CASE_COUNT,67940,2020-08-09
Boroughwide,QN,HOSPITALIZED_COUNT,17357,2020-08-09
Boroughwide,QN,DEATH_COUNT,5966,2020-08-09
Boroughwide,QN,CASE_RATE,2981.26,2020-08-09
Boroughwide,QN,HOSPITALIZED_RATE,761.64,2020-08-09
Boroughwide,QN,DEATH_RATE,261.79,2020-08-09
Boroughwide,SI,CASE_COUNT,14701,2020-08-09
Boroughwide,SI,HOSPITALIZED_COUNT,2426,2020-08-09
Boroughwide,SI,DEATH_COUNT,896,2020-08-09
Boroughwide,SI,CASE_RATE,3087.28,2020-08-09
Boroughwide,SI,HOSPITALIZED_RATE,509.47,2020-08-09
Boroughwide,SI,DEATH_RATE,188.16,2020-08-09
Female,BK,CASE_COUNT,30927,2020-08-10
Female,BK,HOSPITALIZED_COUNT,7117,2020-08-10
Female,BK,DEATH_COUNT,2251,2020-08-10
Female,BK,CASE_RATE,2275.61,2020-08-10
Female,BK,HOSPITALIZED_RATE,523.67,2020-08-10
Female,BK,DEATH_RATE,165.63,2020-08-10
Female,BX,CASE_COUNT,25407,2020-08-10
Female,BX,HOSPITALIZED_COUNT,5802,2020-08-10
Female,BX,DEATH_COUNT,1635,2020-08-10
Female,BX,CASE_RATE,3355.25,2020-08-10
Female,BX,HOSPITALIZED_RATE,766.21,2020-08-10
Female,BX,DEATH_RATE,215.92,2020-08-10
Female,MN,CASE_COUNT,13689,2020-08-10
Female,MN,HOSPITALIZED_COUNT,3522,2020-08-10
Female,MN,DEATH_COUNT,1032,2020-08-10
Female,MN,CASE_RATE,1596.29,2020-08-10
Female,MN,HOSPITALIZED_RATE,410.7,2020-08-10
Female,MN,DEATH_RATE,120.34,2020-08-10
Female,QN,CASE_COUNT,32729,2020-08-10
Female,QN,HOSPITALIZED_COUNT,7290,2020-08-10
Female,QN,DEATH_COUNT,2322,2020-08-10
Female,QN,CASE_RATE,2788.97,2020-08-10
Female,QN,HOSPITALIZED_RATE,621.21,2020-08-10
Female,QN,DEATH_RATE,197.87,2020-08-10
Female,SI,CASE_COUNT,7030,2020-08-10
Female,SI,HOSPITALIZED_COUNT,1031,2020-08-10
Female,SI,DEATH_COUNT,367,2020-08-10
Female,SI,CASE_RATE,2864.55,2020-08-10
Female,SI,HOSPITALIZED_RATE,420.11,2020-08-10
Female,SI,DEATH_RATE,149.54,2020-08-10
Male,BK,CASE_COUNT,31444,2020-08-10
Male,BK,HOSPITALIZED_COUNT,8757,2020-08-10
Male,BK,DEATH_COUNT,3382,2020-08-10
Male,BK,CASE_RATE,2569.45,2020-08-10
Male,BK,HOSPITALIZED_RATE,715.58,2020-08-10
Male,BK,DEATH_RATE,276.36,2020-08-10
Male,BX,CASE_COUNT,24869,2020-08-10
Male,BX,HOSPITALIZED_COUNT,6883,2020-08-10
Male,BX,DEATH_COUNT,2303,2020-08-10
Male,BX,CASE_RATE,3684.84,2020-08-10
Male,BX,HOSPITALIZED_RATE,1019.85,2020-08-10
Male,BX,DEATH_RATE,341.24,2020-08-10
Male,MN,CASE_COUNT,15365,2020-08-10
Male,MN,HOSPITALIZED_COUNT,4675,2020-08-10
Male,MN,DEATH_COUNT,1481,2020-08-10
Male,MN,CASE_RATE,1992.48,2020-08-10
Male,MN,HOSPITALIZED_RATE,606.24,2020-08-10
Male,MN,DEATH_RATE,192.05,2020-08-10
Male,QN,CASE_COUNT,35228,2020-08-10
Male,QN,HOSPITALIZED_COUNT,10067,2020-08-10
Male,QN,DEATH_COUNT,3642,2020-08-10
Male,QN,CASE_RATE,3186.93,2020-08-10
Male,QN,HOSPITALIZED_RATE,910.72,2020-08-10
Male,QN,DEATH_RATE,329.48,2020-08-10
Male,SI,CASE_COUNT,7676,2020-08-10
Male,SI,HOSPITALIZED_COUNT,1395,2020-08-10
Male,SI,DEATH_COUNT,529,2020-08-10
Male,SI,CASE_RATE,3326.33,2020-08-10
Male,SI,HOSPITALIZED_RATE,604.51,2020-08-10
Male,SI,DEATH_RATE,229.24,2020-08-10
Boroughwide,BK,CASE_COUNT,62447,2020-08-10
Boroughwide,BK,HOSPITALIZED_COUNT,15878,2020-08-10
Boroughwide,BK,DEATH_COUNT,5633,2020-08-10
Boroughwide,BK,CASE_RATE,2417.77,2020-08-10
Boroughwide,BK,HOSPITALIZED_RATE,614.75,2020-08-10
Boroughwide,BK,DEATH_RATE,218.09,2020-08-10
Boroughwide,BX,CASE_COUNT,50302,2020-08-10
Boroughwide,BX,HOSPITALIZED_COUNT,12685,2020-08-10
Boroughwide,BX,DEATH_COUNT,3938,2020-08-10
Boroughwide,BX,CASE_RATE,3512.39,2020-08-10
Boroughwide,BX,HOSPITALIZED_RATE,885.74,2020-08-10
Boroughwide,BX,DEATH_RATE,274.97,2020-08-10
Boroughwide,MN,CASE_COUNT,29085,2020-08-10
Boroughwide,MN,HOSPITALIZED_COUNT,8198,2020-08-10
Boroughwide,MN,DEATH_COUNT,2513,2020-08-10
Boroughwide,MN,CASE_RATE,1785.78,2020-08-10
Boroughwide,MN,HOSPITALIZED_RATE,503.35,2020-08-10
Boroughwide,MN,DEATH_RATE,154.29,2020-08-10
Boroughwide,QN,CASE_COUNT,67996,2020-08-10
Boroughwide,QN,HOSPITALIZED_COUNT,17362,2020-08-10
Boroughwide,QN,DEATH_COUNT,5966,2020-08-10
Boroughwide,QN,CASE_RATE,2983.71,2020-08-10
Boroughwide,QN,HOSPITALIZED_RATE,761.86,2020-08-10
Boroughwide,QN,DEATH_RATE,261.79,2020-08-10
Boroughwide,SI,CASE_COUNT,14715,2020-08-10
Boroughwide,SI,HOSPITALIZED_COUNT,2427,2020-08-10
Boroughwide,SI,DEATH_COUNT,896,2020-08-10
Boroughwide,SI,CASE_RATE,3090.22,2020-08-10
Boroughwide,SI,HOSPITALIZED_RATE,509.68,2020-08-10
Boroughwide,SI,DEATH_RATE,188.16,2020-08-10
Female,BK,CASE_COUNT,30965,2020-08-11
Female,BK,HOSPITALIZED_COUNT,7119,2020-08-11
Female,BK,DEATH_COUNT,2251,2020-08-11
Female,BK,CASE_RATE,2278.4,2020-08-11
Female,BK,HOSPITALIZED_RATE,523.82,2020-08-11
Female,BK,DEATH_RATE,165.63,2020-08-11
Female,BX,CASE_COUNT,25427,2020-08-11
Female,BX,HOSPITALIZED_COUNT,5804,2020-08-11
Female,BX,DEATH_COUNT,1637,2020-08-11
Female,BX,CASE_RATE,3357.89,2020-08-11
Female,BX,HOSPITALIZED_RATE,766.48,2020-08-11
Female,BX,DEATH_RATE,216.18,2020-08-11
Female,MN,CASE_COUNT,13720,2020-08-11
Female,MN,HOSPITALIZED_COUNT,3526,2020-08-11
Female,MN,DEATH_COUNT,1032,2020-08-11
Female,MN,CASE_RATE,1599.91,2020-08-11
Female,MN,HOSPITALIZED_RATE,411.17,2020-08-11
Female,MN,DEATH_RATE,120.34,2020-08-11
Female,QN,CASE_COUNT,32763,2020-08-11
Female,QN,HOSPITALIZED_COUNT,7290,2020-08-11
Female,QN,DEATH_COUNT,2324,2020-08-11
Female,QN,CASE_RATE,2791.86,2020-08-11
Female,QN,HOSPITALIZED_RATE,621.21,2020-08-11
Female,QN,DEATH_RATE,198.04,2020-08-11
Female,SI,CASE_COUNT,7034,2020-08-11
Female,SI,HOSPITALIZED_COUNT,1031,2020-08-11
Female,SI,DEATH_COUNT,367,2020-08-11
Female,SI,CASE_RATE,2866.18,2020-08-11
Female,SI,HOSPITALIZED_RATE,420.11,2020-08-11
Female,SI,DEATH_RATE,149.54,2020-08-11
Male,BK,CASE_COUNT,31475,2020-08-11
Male,BK,HOSPITALIZED_COUNT,8762,2020-08-11
Male,BK,DEATH_COUNT,3382,2020-08-11
Male,BK,CASE_RATE,2571.98,2020-08-11
Male,BK,HOSPITALIZED_RATE,715.99,2020-08-11
Male,BK,DEATH_RATE,276.36,2020-08-11
Male,BX,CASE_COUNT,24887,2020-08-11
Male,BX,HOSPITALIZED_COUNT,6885,2020-08-11
Male,BX,DEATH_COUNT,2304,2020-08-11
Male,BX,CASE_RATE,3687.51,2020-08-11
Male,BX,HOSPITALIZED_RATE,1020.15,2020-08-11
Male,BX,DEATH_RATE,341.38,2020-08-11
Male,MN,CASE_COUNT,15389,2020-08-11
Male,MN,HOSPITALIZED_COUNT,4675,2020-08-11
Male,MN,DEATH_COUNT,1481,2020-08-11
Male,MN,CASE_RATE,1995.59,2020-08-11
Male,MN,HOSPITALIZED_RATE,606.24,2020-08-11
Male,MN,DEATH_RATE,192.05,2020-08-11
Male,QN,CASE_COUNT,35256,2020-08-11
Male,QN,HOSPITALIZED_COUNT,10070,2020-08-11
Male,QN,DEATH_COUNT,3643,2020-08-11
Male,QN,CASE_RATE,3189.47,2020-08-11
Male,QN,HOSPITALIZED_RATE,910.99,2020-08-11
Male,QN,DEATH_RATE,329.57,2020-08-11
Male,SI,CASE_COUNT,7682,2020-08-11
Male,SI,HOSPITALIZED_COUNT,1395,2020-08-11
Male,SI,DEATH_COUNT,529,2020-08-11
Male,SI,CASE_RATE,3328.93,2020-08-11
Male,SI,HOSPITALIZED_RATE,604.51,2020-08-11
Male,SI,DEATH_RATE,229.24,2020-08-11
Boroughwide,BK,CASE_COUNT,62517,2020-08-11
Boroughwide,BK,HOSPITALIZED_COUNT,15885,2020-08-11
Boroughwide,BK,DEATH_COUNT,5633,2020-08-11
Boroughwide,BK,CASE_RATE,2420.48,2020-08-11
Boroughwide,BK,HOSPITALIZED_RATE,615.02,2020-08-11
Boroughwide,BK,DEATH_RATE,218.09,2020-08-11
Boroughwide,BX,CASE_COUNT,50341,2020-08-11
Boroughwide,BX,HOSPITALIZED_COUNT,12689,2020-08-11
Boroughwide,BX,DEATH_COUNT,3941,2020-08-11
Boroughwide,BX,CASE_RATE,3515.11,2020-08-11
Boroughwide,BX,HOSPITALIZED_RATE,886.02,2020-08-11
Boroughwide,BX,DEATH_RATE,275.18,2020-08-11
Boroughwide,MN,CASE_COUNT,29140,2020-08-11
Boroughwide,MN,HOSPITALIZED_COUNT,8202,2020-08-11
Boroughwide,MN,DEATH_COUNT,2513,2020-08-11
Boroughwide,MN,CASE_RATE,1789.16,2020-08-11
Boroughwide,MN,HOSPITALIZED_RATE,503.59,2020-08-11
Boroughwide,MN,DEATH_RATE,154.29,2020-08-11
Boroughwide,QN,CASE_COUNT,68059,2020-08-11
Boroughwide,QN,HOSPITALIZED_COUNT,17365,2020-08-11
Boroughwide,QN,DEATH_COUNT,5969,2020-08-11
Boroughwide,QN,CASE_RATE,2986.48,2020-08-11
Boroughwide,QN,HOSPITALIZED_RATE,761.99,2020-08-11
Boroughwide,QN,DEATH_RATE,261.92,2020-08-11
Boroughwide,SI,CASE_COUNT,14724,2020-08-11
Boroughwide,SI,HOSPITALIZED_COUNT,2427,2020-08-11
Boroughwide,SI,DEATH_COUNT,896,2020-08-11
Boroughwide,SI,CASE_RATE,3092.11,2020-08-11
Boroughwide,SI,HOSPITALIZED_RATE,509.68,2020-08-11
