group,boro,outcome,count,day
65-74,BK,CASE_RATE,4033,2020-07-23
65-74,BK,HOSPITALIZED_RATE,1780.43,2020-07-23
65-74,BK,DEATH_RATE,698.18,2020-07-23
65-74,BX,CASE_COUNT,5571,2020-07-23
65-74,BX,HOSPITALIZED_COUNT,2691,2020-07-23
65-74,BX,DEATH_COUNT,1007,2020-07-23
65-74,BX,CASE_RATE,5461.02,2020-07-23
65-74,BX,HOSPITALIZED_RATE,2637.87,2020-07-23
65-74,BX,DEATH_RATE,987.12,2020-07-23
65-74,MN,CASE_COUNT,3669,2020-07-23
65-74,MN,HOSPITALIZED_COUNT,1800,2020-07-23
65-74,MN,DEATH_COUNT,571,2020-07-23
65-74,MN,CASE_RATE,2507.16,2020-07-23
65-74,MN,HOSPITALIZED_RATE,1230,2020-07-23
65-74,MN,DEATH_RATE,390.18,2020-07-23
65-74,QN,CASE_COUNT,7628,2020-07-23
65-74,QN,HOSPITALIZED_COUNT,3602,2020-07-23
65-74,QN,DEATH_COUNT,1458,2020-07-23
65-74,QN,CASE_RATE,3795.23,2020-07-23
65-74,QN,HOSPITALIZED_RATE,1792.14,2020-07-23
65-74,QN,DEATH_RATE,725.41,2020-07-23
65-74,SI,CASE_COUNT,1423,2020-07-23
65-74,SI,HOSPITALIZED_COUNT,504,2020-07-23
65-74,SI,DEATH_COUNT,203,2020-07-23
65-74,SI,CASE_RATE,3135.4,2020-07-23
65-74,SI,HOSPITALIZED_RATE,1110.5,2020-07-23
65-74,SI,DEATH_RATE,447.28,2020-07-23
75+,BK,CASE_COUNT,7452,2020-07-23
75+,BK,HOSPITALIZED_COUNT,4457,2020-07-23
75+,BK,DEATH_COUNT,2702,2020-07-23
75+,BK,CASE_RATE,4812.18,2020-07-23
75+,BK,HOSPITALIZED_RATE,2878.14,2020-07-23
75+,BK,DEATH_RATE,1744.84,2020-07-23
75+,BX,CASE_COUNT,5030,2020-07-23
75+,BX,HOSPITALIZED_COUNT,3069,2020-07-23
75+,BX,DEATH_COUNT,1775,2020-07-23
75+,BX,CASE_RATE,6182.32,2020-07-23
75+,BX,HOSPITALIZED_RATE,3772.08,2020-07-23
75+,BX,DEATH_RATE,2181.63,2020-07-23
75+,MN,CASE_COUNT,4333,2020-07-23
75+,MN,HOSPITALIZED_COUNT,2679,2020-07-23
75+,MN,DEATH_COUNT,1481,2020-07-23
75+,MN,CASE_RATE,3535.38,2020-07-23
75+,MN,HOSPITALIZED_RATE,2185.85,2020-07-23
75+,MN,DEATH_RATE,1208.38,2020-07-23
75+,QN,CASE_COUNT,7091,2020-07-23
75+,QN,HOSPITALIZED_COUNT,4470,2020-07-23
75+,QN,DEATH_COUNT,2777,2020-07-23
75+,QN,CASE_RATE,4530.18,2020-07-23
75+,QN,HOSPITALIZED_RATE,2855.72,2020-07-23
75+,QN,DEATH_RATE,1774.12,2020-07-23
75+,SI,CASE_COUNT,1300,2020-07-23
75+,SI,HOSPITALIZED_COUNT,661,2020-07-23
75+,SI,DEATH_COUNT,478,2020-07-23
75+,SI,CASE_RATE,4105.09,2020-07-23
75+,SI,HOSPITALIZED_RATE,2087.28,2020-07-23
75+,SI,DEATH_RATE,1509.41,2020-07-23
Boroughwide,BK,CASE_COUNT,61009,2020-07-23
Boroughwide,BK,HOSPITALIZED_COUNT,15662,2020-07-23
Boroughwide,BK,DEATH_COUNT,5599,2020-07-23
Boroughwide,BK,CASE_RATE,2362.1,2020-07-23
Boroughwide,BK,HOSPITALIZED_RATE,606.39,2020-07-23
Boroughwide,BK,DEATH_RATE,216.78,2020-07-23
Boroughwide,BX,CASE_COUNT,49132,2020-07-23
Boroughwide,BX,HOSPITALIZED_COUNT,12473,2020-07-23
Boroughwide,BX,DEATH_COUNT,3898,2020-07-23
Boroughwide,BX,CASE_RATE,3430.69,2020-07-23
Boroughwide,BX,HOSPITALIZED_RATE,870.94,2020-07-23
Boroughwide,BX,DEATH_RATE,272.18,2020-07-23
Boroughwide,MN,CASE_COUNT,28158,2020-07-23
Boroughwide,MN,HOSPITALIZED_COUNT,8104,2020-07-23
Boroughwide,MN,DEATH_COUNT,2499,2020-07-23
Boroughwide,MN,CASE_RATE,1728.86,2020-07-23
Boroughwide,MN,HOSPITALIZED_RATE,497.57,2020-07-23
Boroughwide,MN,DEATH_RATE,153.44,2020-07-23
Boroughwide,QN,CASE_COUNT,66673,2020-07-23
Boroughwide,QN,HOSPITALIZED_COUNT,17176,2020-07-23
Boroughwide,QN,DEATH_COUNT,5933,2020-07-23
Boroughwide,QN,CASE_RATE,2925.66,2020-07-23
Boroughwide,QN,HOSPITALIZED_RATE,753.69,2020-07-23
Boroughwide,QN,DEATH_RATE,260.34,2020-07-23
Boroughwide,SI,CASE_COUNT,14387,2020-07-23
Boroughwide,SI,HOSPITALIZED_COUNT,2380,2020-07-23
Boroughwide,SI,DEATH_COUNT,896,2020-07-23
Boroughwide,SI,CASE_RATE,3021.34,2020-07-23
Boroughwide,SI,HOSPITALIZED_RATE,499.81,2020-07-23
Boroughwide,SI,DEATH_RATE,188.16,2020-07-23
0-17,BK,CASE_COUNT,2002,2020-07-24
0-17,BK,HOSPITALIZED_COUNT,197,2020-07-24
0-17,BK,DEATH_COUNT,5,2020-07-24
0-17,BK,CASE_RATE,343.32,2020-07-24
0-17,BK,HOSPITALIZED_RATE,33.78,2020-07-24
0-17,BK,DEATH_RATE,0.86,2020-07-24
0-17,BX,CASE_COUNT,1817,2020-07-24
0-17,BX,HOSPITALIZED_COUNT,171,2020-07-24
0-17,BX,DEATH_COUNT,5,2020-07-24
0-17,BX,CASE_RATE,514.93,2020-07-24
0-17,BX,HOSPITALIZED_RATE,48.46,2020-07-24
0-17,BX,DEATH_RATE,1.42,2020-07-24
0-17,MN,CASE_COUNT,529,2020-07-24
0-17,MN,HOSPITALIZED_COUNT,67,2020-07-24
0-17,MN,DEATH_COUNT,1,2020-07-24
0-17,MN,CASE_RATE,227.5,2020-07-24
0-17,MN,HOSPITALIZED_RATE,28.81,2020-07-24
0-17,MN,DEATH_RATE,0.43,2020-07-24
0-17,QN,CASE_COUNT,1689,2020-07-24
0-17,QN,HOSPITALIZED_COUNT,122,2020-07-24
0-17,QN,DEATH_COUNT,2,2020-07-24
0-17,QN,CASE_RATE,371.22,2020-07-24
0-17,QN,HOSPITALIZED_RATE,26.81,2020-07-24
0-17,QN,DEATH_RATE,0.44,2020-07-24
0-17,SI,CASE_COUNT,444,2020-07-24
0-17,SI,HOSPITALIZED_COUNT,26,2020-07-24
0-17,SI,DEATH_COUNT,0,2020-07-24
0-17,SI,CASE_RATE,429.32,2020-07-24
0-17,SI,HOSPITALIZED_RATE,25.14,2020-07-24
0-17,SI,DEATH_RATE,0,2020-07-24
18-44,BK,CASE_COUNT,22360,2020-07-24
18-44,BK,HOSPITALIZED_COUNT,2485,2020-07-24
18-44,BK,DEATH_COUNT,201,2020-07-24
18-44,BK,CASE_RATE,2130.5,2020-07-24
18-44,BK,HOSPITALIZED_RATE,236.78,2020-07-24
18-44,BK,DEATH_RATE,19.15,2020-07-24
18-44,BX,CASE_COUNT,18408,2020-07-24
18-44,BX,HOSPITALIZED_COUNT,2223,2020-07-24
18-44,BX,DEATH_COUNT,168,2020-07-24
18-44,BX,CASE_RATE,3312.76,2020-07-24
18-44,BX,HOSPITALIZED_RATE,400.06,2020-07-24
18-44,BX,DEATH_RATE,30.23,2020-07-24
18-44,MN,CASE_COUNT,10435,2020-07-24
18-44,MN,HOSPITALIZED_COUNT,1120,2020-07-24
18-44,MN,DEATH_COUNT,62,2020-07-24
18-44,MN,CASE_RATE,1403.64,2020-07-24
18-44,MN,HOSPITALIZED_RATE,150.65,2020-07-24
18-44,MN,DEATH_RATE,8.34,2020-07-24
18-44,QN,CASE_COUNT,25024,2020-07-24
18-44,QN,HOSPITALIZED_COUNT,2831,2020-07-24
18-44,QN,DEATH_COUNT,249,2020-07-24
18-44,QN,CASE_RATE,2920.77,2020-07-24
18-44,QN,HOSPITALIZED_RATE,330.43,2020-07-24
18-44,QN,DEATH_RATE,29.06,2020-07-24
18-44,SI,CASE_COUNT,5782,2020-07-24
18-44,SI,HOSPITALIZED_COUNT,348,2020-07-24
18-44,SI,DEATH_COUNT,31,2020-07-24
18-44,SI,CASE_RATE,3518.87,2020-07-24
18-44,SI,HOSPITALIZED_RATE,211.79,2020-07-24
18-44,SI,DEATH_RATE,18.87,2020-07-24
45-64,BK,CASE_COUNT,20859,2020-07-24
45-64,BK,HOSPITALIZED_COUNT,4897,2020-07-24
45-64,BK,DEATH_COUNT,1267,2020-07-24
45-64,BK,CASE_RATE,3529.77,2020-07-24
45-64,BK,HOSPITALIZED_RATE,828.67,2020-07-24
45-64,BK,DEATH_RATE,214.4,2020-07-24
45-64,BX,CASE_COUNT,18163,2020-07-24
45-64,BX,HOSPITALIZED_COUNT,4328,2020-07-24
45-64,BX,DEATH_COUNT,943,2020-07-24
45-64,BX,CASE_RATE,5338.57,2020-07-24
45-64,BX,HOSPITALIZED_RATE,1272.11,2020-07-24
45-64,BX,DEATH_RATE,277.17,2020-07-24
45-64,MN,CASE_COUNT,9131,2020-07-24
45-64,MN,HOSPITALIZED_COUNT,2438,2020-07-24
45-64,MN,DEATH_COUNT,383,2020-07-24
45-64,MN,CASE_RATE,2378.79,2020-07-24
45-64,MN,HOSPITALIZED_RATE,635.14,2020-07-24
45-64,MN,DEATH_RATE,99.78,2020-07-24
45-64,QN,CASE_COUNT,25168,2020-07-24
45-64,QN,HOSPITALIZED_COUNT,6166,2020-07-24
45-64,QN,DEATH_COUNT,1444,2020-07-24
45-64,QN,CASE_RATE,4128.35,2020-07-24
45-64,QN,HOSPITALIZED_RATE,1011.42,2020-07-24
45-64,QN,DEATH_RATE,236.86,2020-07-24
45-64,SI,CASE_COUNT,5456,2020-07-24
45-64,SI,HOSPITALIZED_COUNT,842,2020-07-24
45-64,SI,DEATH_COUNT,184,2020-07-24
45-64,SI,CASE_RATE,4152.43,2020-07-24
45-64,SI,HOSPITALIZED_RATE,640.83,2020-07-24
45-64,SI,DEATH_RATE,140.04,2020-07-24
65-74,BK,CASE_COUNT,8243,2020-07-24
65-74,BK,HOSPITALIZED_COUNT,3643,2020-07-24
65-74,BK,DEATH_COUNT,1427,2020-07-24
65-74,BK,CASE_RATE,4033,2020-07-24
65-74,BK,HOSPITALIZED_RATE,1782.39,2020-07-24
65-74,BK,DEATH_RATE,698.18,2020-07-24
65-74,BX,CASE_COUNT,5581,2020-07-24
65-74,BX,HOSPITALIZED_COUNT,2696,2020-07-24
65-74,BX,DEATH_COUNT,1004,2020-07-24
65-74,BX,CASE_RATE,5470.82,2020-07-24
65-74,BX,HOSPITALIZED_RATE,2642.77,2020-07-24
65-74,BX,DEATH_RATE,984.18,2020-07-24
65-74,MN,CASE_COUNT,3668,2020-07-24
65-74,MN,HOSPITALIZED_COUNT,1802,2020-07-24
65-74,MN,DEATH_COUNT,570,2020-07-24
65-74,MN,CASE_RATE,2506.47,2020-07-24
65-74,MN,HOSPITALIZED_RATE,1231.37,2020-07-24
65-74,MN,DEATH_RATE,389.5,2020-07-24
65-74,QN,CASE_COUNT,7630,2020-07-24
65-74,QN,HOSPITALIZED_COUNT,3603,2020-07-24
65-74,QN,DEATH_COUNT,1458,2020-07-24
65-74,QN,CASE_RATE,3796.23,2020-07-24
65-74,QN,HOSPITALIZED_RATE,1792.64,2020-07-24
65-74,QN,DEATH_RATE,725.41,2020-07-24
65-74,SI,CASE_COUNT,1424,2020-07-24
65-74,SI,HOSPITALIZED_COUNT,504,2020-07-24
65-74,SI,DEATH_COUNT,203,2020-07-24
65-74,SI,CASE_RATE,3137.6,2020-07-24
65-74,SI,HOSPITALIZED_RATE,1110.5,2020-07-24
65-74,SI,DEATH_RATE,447.28,2020-07-24
75+,BK,CASE_COUNT,7457,2020-07-24
75+,BK,HOSPITALIZED_COUNT,4461,2020-07-24
75+,BK,DEATH_COUNT,2704,2020-07-24
75+,BK,CASE_RATE,4815.41,2020-07-24
75+,BK,HOSPITALIZED_RATE,2880.72,2020-07-24
75+,BK,DEATH_RATE,1746.13,2020-07-24
75+,BX,CASE_COUNT,5032,2020-07-24
75+,BX,HOSPITALIZED_COUNT,3071,2020-07-24
75+,BX,DEATH_COUNT,1776,2020-07-24
75+,BX,CASE_RATE,6184.78,2020-07-24
75+,BX,HOSPITALIZED_RATE,3774.54,2020-07-24
75+,BX,DEATH_RATE,2182.86,2020-07-24
75+,MN,CASE_COUNT,4333,2020-07-24
75+,MN,HOSPITALIZED_COUNT,2683,2020-07-24
75+,MN,DEATH_COUNT,1481,2020-07-24
75+,MN,CASE_RATE,3535.38,2020-07-24
75+,MN,HOSPITALIZED_RATE,2189.11,2020-07-24
75+,MN,DEATH_RATE,1208.38,2020-07-24
75+,QN,CASE_COUNT,7092,2020-07-24
75+,QN,HOSPITALIZED_COUNT,4475,2020-07-24
75+,QN,DEATH_COUNT,2777,2020-07-24
75+,QN,CASE_RATE,4530.82,2020-07-24
75+,QN,HOSPITALIZED_RATE,2858.91,2020-07-24
75+,QN,DEATH_RATE,1774.12,2020-07-24
75+,SI,CASE_COUNT,1300,2020-07-24
75+,SI,HOSPITALIZED_COUNT,662,2020-07-24
75+,SI,DEATH_COUNT,476,2020-07-24
75+,SI,CASE_RATE,4105.09,2020-07-24
75+,SI,HOSPITALIZED_RATE,2090.44,2020-07-24
75+,SI,DEATH_RATE,1503.09,2020-07-24
Boroughwide,BK,CASE_COUNT,61043,2020-07-24
Boroughwide,BK,HOSPITALIZED_COUNT,15683,2020-07-24
Boroughwide,BK,DEATH_COUNT,5604,2020-07-24
Boroughwide,BK,CASE_RATE,2363.42,2020-07-24
Boroughwide,BK,HOSPITALIZED_RATE,607.2,2020-07-24
Boroughwide,BK,DEATH_RATE,216.97,2020-07-24
Boroughwide,BX,CASE_COUNT,49166,2020-07-24
Boroughwide,BX,HOSPITALIZED_COUNT,12489,2020-07-24
Boroughwide,BX,DEATH_COUNT,3896,2020-07-24
Boroughwide,BX,CASE_RATE,3433.06,2020-07-24
Boroughwide,BX,HOSPITALIZED_RATE,872.06,2020-07-24
Boroughwide,BX,DEATH_RATE,272.04,2020-07-24
Boroughwide,MN,CASE_COUNT,28188,2020-07-24
Boroughwide,MN,HOSPITALIZED_COUNT,8111,2020-07-24
Boroughwide,MN,DEATH_COUNT,2497,2020-07-24
Boroughwide,MN,CASE_RATE,1730.7,2020-07-24
Boroughwide,MN,HOSPITALIZED_RATE,498,2020-07-24
Boroughwide,MN,DEATH_RATE,153.31,2020-07-24
Boroughwide,QN,CASE_COUNT,66700,2020-07-24
Boroughwide,QN,HOSPITALIZED_COUNT,17198,2020-07-24
Boroughwide,QN,DEATH_COUNT,5931,2020-07-24
Boroughwide,QN,CASE_RATE,2926.84,2020-07-24
Boroughwide,QN,HOSPITALIZED_RATE,754.66,2020-07-24
Boroughwide,QN,DEATH_RATE,260.26,2020-07-24
Boroughwide,SI,CASE_COUNT,14414,2020-07-24
Boroughwide,SI,HOSPITALIZED_COUNT,2382,2020-07-24
Boroughwide,SI,DEATH_COUNT,894,2020-07-24
Boroughwide,SI,CASE_RATE,3027.01,2020-07-24
Boroughwide,SI,HOSPITALIZED_RATE,500.23,2020-07-24
Boroughwide,SI,DEATH_RATE,187.74,2020-07-24
0-17,BK,CASE_COUNT,2007,2020-07-25
0-17,BK,HOSPITALIZED_COUNT,198,2020-07-25
0-17,BK,DEATH_COUNT,5,2020-07-25
0-17,BK,CASE_RATE,344.18,2020-07-25
0-17,BK,HOSPITALIZED_RATE,33.96,2020-07-25
0-17,BK,DEATH_RATE,0.86,2020-07-25
0-17,BX,CASE_COUNT,1829,2020-07-25
0-17,BX,HOSPITALIZED_COUNT,172,2020-07-25
0-17,BX,DEATH_COUNT,5,2020-07-25
0-17,BX,CASE_RATE,518.33,2020-07-25
0-17,BX,HOSPITALIZED_RATE,48.74,2020-07-25
0-17,BX,DEATH_RATE,1.42,2020-07-25
0-17,MN,CASE_COUNT,529,2020-07-25
0-17,MN,HOSPITALIZED_COUNT,67,2020-07-25
0-17,MN,DEATH_COUNT,1,2020-07-25
0-17,MN,CASE_RATE,227.5,2020-07-25
0-17,MN,HOSPITALIZED_RATE,28.81,2020-07-25
0-17,MN,DEATH_RATE,0.43,2020-07-25
0-17,QN,CASE_COUNT,1694,2020-07-25
0-17,QN,HOSPITALIZED_COUNT,122,2020-07-25
0-17,QN,DEATH_COUNT,2,2020-07-25
0-17,QN,CASE_RATE,372.31,2020-07-25
0-17,QN,HOSPITALIZED_RATE,26.81,2020-07-25
0-17,QN,DEATH_RATE,0.44,2020-07-25
0-17,SI,CASE_COUNT,445,2020-07-25
0-17,SI,HOSPITALIZED_COUNT,26,2020-07-25
0-17,SI,DEATH_COUNT,0,2020-07-25
0-17,SI,CASE_RATE,430.29,2020-07-25
0-17,SI,HOSPITALIZED_RATE,25.14,2020-07-25
0-17,SI,DEATH_RATE,0,2020-07-25
18-44,BK,CASE_COUNT,22421,2020-07-25
18-44,BK,HOSPITALIZED_COUNT,2487,2020-07-25
18-44,BK,DEATH_COUNT,201,2020-07-25
18-44,BK,CASE_RATE,2136.31,2020-07-25
18-44,BK,HOSPITALIZED_RATE,236.97,2020-07-25
18-44,BK,DEATH_RATE,19.15,2020-07-25
18-44,BX,CASE_COUNT,18472,2020-07-25
18-44,BX,HOSPITALIZED_COUNT,2226,2020-07-25
18-44,BX,DEATH_COUNT,168,2020-07-25
18-44,BX,CASE_RATE,3324.28,2020-07-25
18-44,BX,HOSPITALIZED_RATE,400.6,2020-07-25
18-44,BX,DEATH_RATE,30.23,2020-07-25
18-44,MN,CASE_COUNT,10490,2020-07-25
18-44,MN,HOSPITALIZED_COUNT,1124,2020-07-25
18-44,MN,DEATH_COUNT,62,2020-07-25
18-44,MN,CASE_RATE,1411.04,2020-07-25
18-44,MN,HOSPITALIZED_RATE,151.19,2020-07-25
18-44,MN,DEATH_RATE,8.34,2020-07-25
18-44,QN,CASE_COUNT,25081,2020-07-25
18-44,QN,HOSPITALIZED_COUNT,2834,2020-07-25
18-44,QN,DEATH_COUNT,249,2020-07-25
18-44,QN,CASE_RATE,2927.43,2020-07-25
18-44,QN,HOSPITALIZED_RATE,330.78,2020-07-25
18-44,QN,DEATH_RATE,29.06,2020-07-25
18-44,SI,CASE_COUNT,5789,2020-07-25
18-44,SI,HOSPITALIZED_COUNT,348,2020-07-25
18-44,SI,DEATH_COUNT,31,2020-07-25
18-44,SI,CASE_RATE,3523.13,2020-07-25
18-44,SI,HOSPITALIZED_RATE,211.79,2020-07-25
18-44,SI,DEATH_RATE,18.87,2020-07-25
45-64,BK,CASE_COUNT,20898,2020-07-25
45-64,BK,HOSPITALIZED_COUNT,4901,2020-07-25
45-64,BK,DEATH_COUNT,1267,2020-07-25
45-64,BK,CASE_RATE,3536.37,2020-07-25
45-64,BK,HOSPITALIZED_RATE,829.35,2020-07-25
45-64,BK,DEATH_RATE,214.4,2020-07-25
45-64,BX,CASE_COUNT,18207,2020-07-25
45-64,BX,HOSPITALIZED_COUNT,4334,2020-07-25
45-64,BX,DEATH_COUNT,945,2020-07-25
45-64,BX,CASE_RATE,5351.51,2020-07-25
45-64,BX,HOSPITALIZED_RATE,1273.87,2020-07-25
45-64,BX,DEATH_RATE,277.76,2020-07-25
45-64,MN,CASE_COUNT,9158,2020-07-25
45-64,MN,HOSPITALIZED_COUNT,2440,2020-07-25
45-64,MN,DEATH_COUNT,383,2020-07-25
45-64,MN,CASE_RATE,2385.83,2020-07-25
45-64,MN,HOSPITALIZED_RATE,635.66,2020-07-25
45-64,MN,DEATH_RATE,99.78,2020-07-25
45-64,QN,CASE_COUNT,25236,2020-07-25
45-64,QN,HOSPITALIZED_COUNT,6167,2020-07-25
45-64,QN,DEATH_COUNT,1444,2020-07-25
45-64,QN,CASE_RATE,4139.51,2020-07-25
45-64,QN,HOSPITALIZED_RATE,1011.58,2020-07-25
45-64,QN,DEATH_RATE,236.86,2020-07-25
45-64,SI,CASE_COUNT,5465,2020-07-25
45-64,SI,HOSPITALIZED_COUNT,843,2020-07-25
45-64,SI,DEATH_COUNT,184,2020-07-25
45-64,SI,CASE_RATE,4159.28,2020-07-25
45-64,SI,HOSPITALIZED_RATE,641.59,2020-07-25
45-64,SI,DEATH_RATE,140.04,2020-07-25
65-74,BK,CASE_COUNT,8257,2020-07-25
65-74,BK,HOSPITALIZED_COUNT,3643,2020-07-25
65-74,BK,DEATH_COUNT,1428,2020-07-25
65-74,BK,CASE_RATE,4039.85,2020-07-25
65-74,BK,HOSPITALIZED_RATE,1782.39,2020-07-25
65-74,BK,DEATH_RATE,698.67,2020-07-25
65-74,BX,CASE_COUNT,5591,2020-07-25
65-74,BX,HOSPITALIZED_COUNT,2698,2020-07-25
65-74,BX,DEATH_COUNT,1006,2020-07-25
65-74,BX,CASE_RATE,5480.62,2020-07-25
65-74,BX,HOSPITALIZED_RATE,2644.74,2020-07-25
65-74,BX,DEATH_RATE,986.14,2020-07-25
65-74,MN,CASE_COUNT,3679,2020-07-25
65-74,MN,HOSPITALIZED_COUNT,1804,2020-07-25
65-74,MN,DEATH_COUNT,571,2020-07-25
65-74,MN,CASE_RATE,2513.99,2020-07-25
65-74,MN,HOSPITALIZED_RATE,1232.74,2020-07-25
65-74,MN,DEATH_RATE,390.18,2020-07-25
65-74,QN,CASE_COUNT,7645,2020-07-25
65-74,QN,HOSPITALIZED_COUNT,3605,2020-07-25
65-74,QN,DEATH_COUNT,1458,2020-07-25
65-74,QN,CASE_RATE,3803.69,2020-07-25
65-74,QN,HOSPITALIZED_RATE,1793.63,2020-07-25
65-74,QN,DEATH_RATE,725.41,2020-07-25
65-74,SI,CASE_COUNT,1427,2020-07-25
65-74,SI,HOSPITALIZED_COUNT,504,2020-07-25
65-74,SI,DEATH_COUNT,203,2020-07-25
65-74,SI,CASE_RATE,3144.21,2020-07-25
65-74,SI,HOSPITALIZED_RATE,1110.5,2020-07-25
65-74,SI,DEATH_RATE,447.28,2020-07-25
75+,BK,CASE_COUNT,7461,2020-07-25
75+,BK,HOSPITALIZED_COUNT,4461,2020-07-25
75+,BK,DEATH_COUNT,2707,2020-07-25
75+,BK,CASE_RATE,4817.99,2020-07-25
75+,BK,HOSPITALIZED_RATE,2880.72,2020-07-25
75+,BK,DEATH_RATE,1748.06,2020-07-25
75+,BX,CASE_COUNT,5045,2020-07-25
75+,BX,HOSPITALIZED_COUNT,3076,2020-07-25
75+,BX,DEATH_COUNT,1778,2020-07-25
75+,BX,CASE_RATE,6200.76,2020-07-25
75+,BX,HOSPITALIZED_RATE,3780.68,2020-07-25
75+,BX,DEATH_RATE,2185.32,2020-07-25
75+,MN,CASE_COUNT,4335,2020-07-25
75+,MN,HOSPITALIZED_COUNT,2684,2020-07-25
75+,MN,DEATH_COUNT,1481,2020-07-25
75+,MN,CASE_RATE,3537.01,2020-07-25
75+,MN,HOSPITALIZED_RATE,2189.93,2020-07-25
75+,MN,DEATH_RATE,1208.38,2020-07-25
75+,QN,CASE_COUNT,7094,2020-07-25
75+,QN,HOSPITALIZED_COUNT,4477,2020-07-25
75+,QN,DEATH_COUNT,2779,2020-07-25
75+,QN,CASE_RATE,4532.1,2020-07-25
75+,QN,HOSPITALIZED_RATE,2860.19,2020-07-25
75+,QN,DEATH_RATE,1775.4,2020-07-25
75+,SI,CASE_COUNT,1302,2020-07-25
75+,SI,HOSPITALIZED_COUNT,662,2020-07-25
75+,SI,DEATH_COUNT,476,2020-07-25
75+,SI,CASE_RATE,4111.41,2020-07-25
75+,SI,HOSPITALIZED_RATE,2090.44,2020-07-25
75+,SI,DEATH_RATE,1503.09,2020-07-25
Boroughwide,BK,CASE_COUNT,61166,2020-07-25
Boroughwide,BK,HOSPITALIZED_COUNT,15690,2020-07-25
Boroughwide,BK,DEATH_COUNT,5608,2020-07-25
Boroughwide,BK,CASE_RATE,2368.18,2020-07-25
Boroughwide,BK,HOSPITALIZED_RATE,607.47,2020-07-25
Boroughwide,BK,DEATH_RATE,217.13,2020-07-25
Boroughwide,BX,CASE_COUNT,49309,2020-07-25
Boroughwide,BX,HOSPITALIZED_COUNT,12506,2020-07-25
Boroughwide,BX,DEATH_COUNT,3902,2020-07-25
Boroughwide,BX,CASE_RATE,3443.05,2020-07-25
Boroughwide,BX,HOSPITALIZED_RATE,873.24,2020-07-25
Boroughwide,BX,DEATH_RATE,272.46,2020-07-25
Boroughwide,MN,CASE_COUNT,28284,2020-07-25
Boroughwide,MN,HOSPITALIZED_COUNT,8120,2020-07-25
Boroughwide,MN,DEATH_COUNT,2498,2020-07-25
Boroughwide,MN,CASE_RATE,1736.6,2020-07-25
Boroughwide,MN,HOSPITALIZED_RATE,498.56,2020-07-25
Boroughwide,MN,DEATH_RATE,153.37,2020-07-25
Boroughwide,QN,CASE_COUNT,66847,2020-07-25
Boroughwide,QN,HOSPITALIZED_COUNT,17206,2020-07-25
Boroughwide,QN,DEATH_COUNT,5933,2020-07-25
Boroughwide,QN,CASE_RATE,2933.29,2020-07-25
Boroughwide,QN,HOSPITALIZED_RATE,755.01,2020-07-25
Boroughwide,QN,DEATH_RATE,260.34,2020-07-25
Boroughwide,SI,CASE_COUNT,14436,2020-07-25
Boroughwide,SI,HOSPITALIZED_COUNT,2383,2020-07-25
Boroughwide,SI,DEATH_COUNT,894,2020-07-25
Boroughwide,SI,CASE_RATE,3031.63,2020-07-25
Boroughwide,SI,HOSPITALIZED_RATE,500.44,2020-07-25
Boroughwide,SI,DEATH_RATE,187.74,2020-07-25
0-17,BK,CASE_COUNT,2009,2020-07-26
0-17,BK,HOSPITALIZED_COUNT,198,2020-07-26
0-17,BK,DEATH_COUNT,5,2020-07-26
0-17,BK,CASE_RATE,344.53,2020-07-26
0-17,BK,HOSPITALIZED_RATE,33.96,2020-07-26
0-17,BK,DEATH_RATE,0.86,2020-07-26
0-17,BX,CASE_COUNT,1831,2020-07-26
0-17,BX,HOSPITALIZED_COUNT,173,2020-07-26
0-17,BX,DEATH_COUNT,5,2020-07-26
0-17,BX,CASE_RATE,518.89,2020-07-26
0-17,BX,HOSPITALIZED_RATE,49.03,2020-07-26
0-17,BX,DEATH_RATE,1.42,2020-07-26
0-17,MN,CASE_COUNT,531,2020-07-26
0-17,MN,HOSPITALIZED_COUNT,67,2020-07-26
0-17,MN,DEATH_COUNT,1,2020-07-26
0-17,MN,CASE_RATE,228.36,2020-07-26
0-17,MN,HOSPITALIZED_RATE,28.81,2020-07-26
0-17,MN,DEATH_RATE,0.43,2020-07-26
0-17,QN,CASE_COUNT,1696,2020-07-26
0-17,QN,HOSPITALIZED_COUNT,122,2020-07-26
0-17,QN,DEATH_COUNT,2,2020-07-26
0-17,QN,CASE_RATE,372.75,2020-07-26
0-17,QN,HOSPITALIZED_RATE,26.81,2020-07-26
0-17,QN,DEATH_RATE,0.44,2020-07-26
0-17,SI,CASE_COUNT,445,2020-07-26
0-17,SI,HOSPITALIZED_COUNT,26,2020-07-26
0-17,SI,DEATH_COUNT,0,2020-07-26
0-17,SI,CASE_RATE,430.29,2020-07-26
0-17,SI,HOSPITALIZED_RATE,25.14,2020-07-26
0-17,SI,DEATH_RATE,0,2020-07-26
18-44,BK,CASE_COUNT,22439,2020-07-26
18-44,BK,HOSPITALIZED_COUNT,2497,2020-07-26
18-44,BK,DEATH_COUNT,201,2020-07-26
18-44,BK,CASE_RATE,2138.03,2020-07-26
18-44,BK,HOSPITALIZED_RATE,237.92,2020-07-26
18-44,BK,DEATH_RATE,19.15,2020-07-26
18-44,BX,CASE_COUNT,18479,2020-07-26
18-44,BX,HOSPITALIZED_COUNT,2234,2020-07-26
18-44,BX,DEATH_COUNT,167,2020-07-26
