zipcode,neighborhood_name,borough_group,positive,covid_case_rate,pop_denominator,covid_death_count,covid_death_rate,percent_positive,total_covid_tests,day,newcases
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1949,3939,49479.56,138,278.9,17.56,11099,2020-08-02,3
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2416,3124.18,77332.41,183,236.64,16.28,14839,2020-08-02,0
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2199,3084.7,71287.33,214,300.19,14.16,15526,2020-08-02,3
10464,City Island,Bronx,132,3032.28,4353.16,9,206.75,13.71,963,2020-08-02,0
10465,Country Club/Throgs Neck,Bronx,1571,3650.9,43030.43,85,197.53,17.03,9227,2020-08-02,3
10466,Edenwald/Wakefield,Bronx,2554,3539.03,72166.65,168,232.79,19.42,13151,2020-08-02,2
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3714,3685.11,100784.05,319,316.52,18.19,20418,2020-08-02,3
10468,Fordham/Kingsbridge/University Heights,Bronx,3014,3930.56,76681.12,220,286.9,17.74,16991,2020-08-02,4
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3184,4452.63,71508.25,361,504.84,19.64,16210,2020-08-02,1
10470,Wakefield/Woodlawn,Bronx,479,3396.26,14103.75,20,141.81,16.57,2890,2020-08-02,0
10471,Fieldston/North Riverdale/Riverdale,Bronx,844,3972.27,21247.28,85,400.05,14.4,5863,2020-08-02,0
10472,Soundview,Bronx,2159,3179.02,67913.94,188,276.82,19.62,11005,2020-08-02,0
10473,Castle Hill/Clason Point/Soundview,Bronx,2096,3384.72,61925.28,137,221.23,17.6,11906,2020-08-02,2
10474,Hunts Point,Bronx,348,2797.86,12438.07,21,168.84,16.84,2066,2020-08-02,0
10475,Co-op City/Edenwald,Bronx,1826,4174.36,43743.21,176,402.35,19.3,9462,2020-08-02,0
11004,Bellerose/Douglaston-Little Neck,Queens,617,3289.17,18758.55,68,362.5,13.45,4588,2020-08-02,1
11101,Astoria (South)/Long Island City/Sunnyside,Queens,708,2011.13,35204.11,40,113.62,8.24,8589,2020-08-02,2
11102,Astoria (North),Queens,690,2114.43,32632.92,80,245.15,10.6,6510,2020-08-02,1
11103,Astoria (North)/Astoria (South),Queens,630,1721.99,36585.65,52,142.13,9.15,6885,2020-08-02,1
11104,Sunnyside,Queens,539,2175.52,24775.7,42,169.52,10.19,5287,2020-08-02,0
11105,Ditmars Steinway,Queens,534,1487.68,35894.88,43,119.79,8.22,6499,2020-08-02,0
11106,Astoria (South),Queens,742,1919.08,38664.4,53,137.08,10.28,7221,2020-08-02,-1
11109,Long Island City,Queens,61,1203,5070.64,2,39.44,5.16,1182,2020-08-02,0
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,797,1308.53,60908.15,95,155.97,5.55,14349,2020-08-02,0
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2216,3019.39,73392.42,242,329.73,17.46,12695,2020-08-02,3
11204,Bensonhurst/Mapleton,Brooklyn,2154,2715.5,79322.45,143,180.28,15.69,13728,2020-08-02,1
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,799,1815.36,44013.21,50,113.6,9.63,8295,2020-08-02,1
11206,Williamsburg (South),Brooklyn,1768,2067.92,85496.61,153,178.95,11.45,15442,2020-08-02,5
11207,Cypress Hills/East New York,Brooklyn,2328,2611.13,89156.75,216,242.27,15.89,14654,2020-08-02,2
11208,Cypress Hills/East New York,Brooklyn,2618,2738.27,95607.69,249,260.44,17.33,15111,2020-08-02,5
11209,Bay Ridge/Fort Hamilton,Brooklyn,1225,1826.15,67081.12,115,171.43,10.09,12135,2020-08-02,1
11210,Flatlands/Midwood,Brooklyn,1822,2715.78,67089.29,150,223.58,16.17,11271,2020-08-02,1
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2279,2288.28,99594.67,138,138.56,10.46,21785,2020-08-02,1
11212,Ocean Hill-Brownsville,Brooklyn,2069,2599.57,79589.99,233,292.75,16.36,12645,2020-08-02,0
11213,Crown Heights (East),Brooklyn,1528,2371.72,64425.94,148,229.72,13.31,11484,2020-08-02,3
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1690,1810.71,93333.46,183,196.07,12.84,13165,2020-08-02,0
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,675,965.22,69932.3,46,65.78,5.18,13040,2020-08-02,0
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,832,1498.08,55537.72,76,136.84,7.94,10476,2020-08-02,1
11217,Boerum Hill/Park Slope,Brooklyn,677,1425.96,47476.67,86,181.14,7.86,8614,2020-08-02,0
11218,Kensington/Windsor Terrace,Brooklyn,1869,2465.49,75806.47,137,180.72,13.41,13938,2020-08-02,3
11219,Borough Park,Brooklyn,3233,3481.66,92858.07,235,253.07,16.01,20195,2020-08-02,2
11220,Sunset Park,Brooklyn,1815,1843.58,98450,166,168.61,13.45,13499,2020-08-02,4
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1484,1817.01,81672.44,146,178.76,10.62,13968,2020-08-02,1
11222,Greenpoint,Brooklyn,517,1422.32,36349.16,32,88.04,6.03,8572,2020-08-02,0
11223,Gravesend/Homecrest,Brooklyn,1851,2314.99,79957.11,144,180.1,14.61,12670,2020-08-02,0
11224,Brighton Beach/Coney Island/Seagate,Brooklyn,1319,2964.89,44487.34,213,478.79,16.88,7814,2020-08-02,0
11225,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1244,2155.55,57711.49,140,242.59,11.77,10567,2020-08-02,0
11226,Flatbush/Prospect Lefferts Gardens,Brooklyn,2510,2533.78,99061.32,302,304.86,14.59,17207,2020-08-02,7
11228,Bath Beach/Dyker Heights,Brooklyn,738,1669.11,44215.08,82,185.46,12.55,5879,2020-08-02,0
11229,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1905,2243.57,84909.16,151,177.84,11.25,16933,2020-08-02,4
11230,Midwood,Brooklyn,2537,2845.26,89165.77,228,255.7,14.7,17255,2020-08-02,3
11231,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,458,1238.02,36994.7,34,91.91,6.24,7334,2020-08-02,0
11232,Sunset Park,Brooklyn,604,2136.46,28271.09,42,148.56,12.76,4734,2020-08-02,1
11233,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1395,1933.59,72145.54,136,188.51,13.66,10210,2020-08-02,2
11234,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2381,2498.3,95304.8,195,204.61,16.11,14783,2020-08-02,4
11235,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2209,2777.21,79540.14,299,375.91,14.59,15137,2020-08-02,5
11236,Canarsie,Brooklyn,2934,3029.52,96846.99,298,307.7,18.59,15782,2020-08-02,1
11237,Bushwick/East Williamsburg,Brooklyn,1090,2150.08,50695.72,114,224.87,11.64,9363,2020-08-02,0
11238,Clinton Hill/Prospect Heights,Brooklyn,869,1608.79,54015.79,104,192.54,7.15,12156,2020-08-02,2
11239,East New York,Brooklyn,554,4462.93,12413.37,89,716.97,16.22,3416,2020-08-02,0
11354,Flushing/Murray Hill,Queens,1364,2456.85,55518.32,296,533.16,11.99,11376,2020-08-02,1
11355,Flushing/Murray Hill/Queensboro Hill,Queens,1530,1912.17,80013.97,168,209.96,12.04,12711,2020-08-02,0
11356,College Point,Queens,611,2619.76,23322.74,42,180.08,15.55,3930,2020-08-02,1
11357,Whitestone,Queens,881,2203.85,39975.56,105,262.66,12.9,6828,2020-08-02,0
11358,Auburndale/Murray Hill,Queens,622,1750.07,35541.5,43,120.99,10.25,6068,2020-08-02,0
11360,Bayside (North),Queens,336,1781.25,18863.17,27,143.14,9.67,3476,2020-08-02,0
11361,Bayside (North)/Bayside (South),Queens,486,1737.45,27971.99,57,203.78,10.71,4537,2020-08-02,1
11362,Douglaston-Little Neck,Queens,347,1956.25,17738.01,36,202.95,11.73,2957,2020-08-02,0
11363,Douglaston-Little Neck,Queens,105,1466.68,7159.03,5,69.84,9.89,1062,2020-08-02,0
11364,Bayside (South)/Oakland Gardens,Queens,490,1417.72,34562.6,35,101.27,9.76,5020,2020-08-02,0
11365,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,920,2088.5,44050.79,67,152.1,12.99,7081,2020-08-02,1
11366,Fresh Meadows/Hillcrest,Queens,409,2968.63,13777.39,28,203.23,17.21,2376,2020-08-02,1
11367,Kew Gardens Hills/Pomonok,Queens,1126,2678.45,42039.24,67,159.37,14.91,7554,2020-08-02,0
11368,Corona/North Corona,Queens,4979,4461.71,111594.1,444,397.87,20.69,24061,2020-08-02,5
11369,Airport/East Elmhurst,Queens,1708,4684.3,36462.23,179,490.92,21.39,7985,2020-08-02,1
11370,Jackson Heights/Rikers Island,Queens,1409,4301.15,32758.65,64,195.37,20.26,6956,2020-08-02,0
11372,Jackson Heights,Queens,2735,4371.6,62562.88,257,410.79,17.78,15380,2020-08-02,1
11373,Elmhurst,Queens,3441,3704.95,92875.81,296,318.71,17.14,20078,2020-08-02,5
11374,Rego Park,Queens,1146,2725.48,42047.63,99,235.45,14.98,7650,2020-08-02,2
11375,Forest Hills,Queens,1526,2162.91,70552.99,181,256.54,12.79,11927,2020-08-02,2
11377,Woodside,Queens,2443,2825.3,86468.55,195,225.52,13.84,17658,2020-08-02,1
11378,Maspeth,Queens,796,2301.01,34593.45,74,213.91,13.03,6111,2020-08-02,-1
11379,Middle Village,Queens,870,2403.61,36195.55,97,267.99,13.45,6470,2020-08-02,0
11385,Glendale/Ridgewood,Queens,2376,2308.37,102929.91,142,137.96,14.07,16882,2020-08-02,4
11411,Cambria Heights,Queens,721,3518.06,20494.26,50,243.97,21.14,3411,2020-08-02,0
11412,St. Albans,Queens,1307,3321.73,39346.92,91,231.28,19.95,6553,2020-08-02,1
11413,Laurelton/Rosedale,Queens,1392,3189.15,43647.97,103,235.98,20.14,6912,2020-08-02,0
11414,Hamilton Beach/Howard Beach/Lindenwood,Queens,848,3000.12,28265.56,63,222.89,18.5,4584,2020-08-02,0
11415,Kew Gardens,Queens,560,2911.47,19234.25,51,265.15,15.43,3630,2020-08-02,0
11416,Ozone Park,Queens,763,2866.87,26614.42,55,206.65,18.91,4034,2020-08-02,2
11417,Ozone Park,Queens,933,2983.63,31270.63,46,147.1,17.47,5341,2020-08-02,0
11418,Richmond Hill,Queens,1188,3117.69,38105.16,106,278.18,18.09,6567,2020-08-02,0
11419,Richmond Hill/South Ozone Park,Queens,1285,2527.1,50848.81,98,192.73,19.5,6589,2020-08-02,0
11420,South Ozone Park,Queens,1448,2990.76,48415.71,107,221,19.58,7394,2020-08-02,1
11421,Woodhaven,Queens,1271,3011.17,42209.49,103,244.02,18.27,6956,2020-08-02,1
11422,Rosedale,Queens,1057,3134.49,33721.62,67,198.69,19.33,5467,2020-08-02,2
11423,Hollis/Holliswood,Queens,1138,3551.68,32041.14,105,327.7,20.45,5564,2020-08-02,0
11426,Bellerose,Queens,522,2563.44,20363.28,34,166.97,17.04,3063,2020-08-02,0
11427,Bellerose/Hollis Hills/Holliswood,Queens,828,3567.06,23212.38,51,219.71,18.25,4538,2020-08-02,0
11428,Queens Village,Queens,702,3632.14,19327.45,54,279.4,20.5,3424,2020-08-02,0
11429,Queens Village,Queens,1020,3638.14,28036.33,75,267.51,19.86,5136,2020-08-02,1
11432,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,1940,3069.84,63195.4,254,401.93,17.96,10800,2020-08-02,4
11433,Jamaica,Queens,1009,2800,36035.76,79,219.23,17.95,5621,2020-08-02,0
11434,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2216,3281.21,67536.11,197,291.7,19.29,11490,2020-08-02,2
11435,Briarwood/Jamaica,Queens,1728,2996.68,57663.84,150,260.13,17.95,9627,2020-08-02,2
11436,South Jamaica/South Ozone Park,Queens,573,2753.82,20807.42,46,221.07,18.82,3044,2020-08-02,0
11691,Edgemere/Far Rockaway,Queens,2577,3979.37,64759.02,372,574.44,17.3,14900,2020-08-02,0
11692,Arverne/Edgemere,Queens,673,3344.89,20120.24,93,462.22,15.68,4293,2020-08-02,1
11693,Arverne/Broad Channel,Queens,347,2802.62,12381.27,29,234.22,16.69,2079,2020-08-02,0
11694,Belle Harbor-Neponsit/Rockaway Park,Queens,767,3767.97,20355.78,88,432.31,17.98,4266,2020-08-02,0
11697,Breezy Point,Queens,111,3138.53,3536.69,4,113.1,7.82,1420,2020-08-02,0
10001,Chelsea/NoMad/West Chelsea,Manhattan,423,1795.19,23563.03,25,106.1,6.83,6197,2020-08-03,2
10002,Chinatown/Lower East Side,Manhattan,1250,1628.55,76755.41,160,208.45,9.77,12796,2020-08-03,9
10003,East Village/Gramercy/Greenwich Village,Manhattan,516,959.08,53801.62,34,63.2,5.23,9874,2020-08-03,0
10004,Financial District,Manhattan,39,1068.32,3650.61,1,27.39,5.85,667,2020-08-03,0
10005,Financial District,Manhattan,82,976.64,8396.11,2,23.82,5.23,1567,2020-08-03,1
10006,Financial District,Manhattan,37,1070.05,3457.77,0,0,5.26,704,2020-08-03,1
10007,TriBeCa,Manhattan,71,860.63,8249.73,3,36.36,4.35,1632,2020-08-03,0
10009,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,800,1361.75,58747.99,69,117.45,7.03,11386,2020-08-03,3
10010,Flatiron/Gramercy/Kips Bay,Manhattan,310,957.62,32371.86,19,58.69,4.67,6636,2020-08-03,0
10011,Chelsea,Manhattan,598,1208.07,49500.52,43,86.87,5.78,10347,2020-08-03,1
10012,Greenwich Village/SoHo,Manhattan,196,817.31,23981.2,9,37.53,4.76,4116,2020-08-03,0
10013,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,309,1064.38,29031.09,21,72.34,4.99,6197,2020-08-03,1
10014,Hudson Square/Meatpacking District/West Village,Manhattan,361,1162.9,31043.16,29,93.42,5.24,6891,2020-08-03,1
10016,Kips Bay/Murray Hill/NoMad,Manhattan,800,1523.1,52524.35,49,93.29,6.77,11809,2020-08-03,0
10017,East Midtown/Murray Hill,Manhattan,162,1004.51,16127.22,8,49.61,5.06,3201,2020-08-03,0
10018,Hell's Kitchen/Midtown Manhattan,Manhattan,247,2591.42,9531.44,5,52.46,7.18,3439,2020-08-03,1
10019,Hell's Kitchen/Midtown Manhattan,Manhattan,672,1653.89,40631.45,42,103.37,6.77,9922,2020-08-03,1
10021,Lenox Hill/Upper East Side,Manhattan,616,1394.43,44175.61,64,144.88,6.18,9966,2020-08-03,0
10022,East Midtown,Manhattan,382,1259.28,30334.8,31,102.19,5.7,6703,2020-08-03,0
10023,Lincoln Square,Manhattan,624,1035.26,60274.81,54,89.59,5.3,11778,2020-08-03,2
10024,Upper West Side,Manhattan,803,1400.48,57337.68,75,130.8,6.54,12283,2020-08-03,0
10025,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1487,1610.47,92333.47,176,190.61,7.02,21173,2020-08-03,2
10026,Central Harlem (South),Manhattan,723,1852.99,39018.03,47,120.46,10.51,6877,2020-08-03,2
10027,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1143,1796.29,63631.04,113,177.59,9.91,11534,2020-08-03,0
10028,Upper East Side/Yorkville,Manhattan,520,1057.88,49155.08,33,67.13,5.72,9083,2020-08-03,1
10029,East Harlem,Manhattan,1947,2469.51,78841.52,212,268.89,12.31,15814,2020-08-03,1
10030,Central Harlem (North),Manhattan,556,1896.19,29321.91,55,187.57,11.63,4781,2020-08-03,0
10031,Hamilton Heights/West Harlem,Manhattan,1452,2397.74,60556.93,132,217.98,12.35,11761,2020-08-03,1
10032,Washington Heights (South),Manhattan,1684,2738.54,61492.57,174,282.96,13.4,12570,2020-08-03,0
10033,Washington Heights (North)/Washington Heights (South),Manhattan,1461,2467.47,59210.43,121,204.36,13.32,10968,2020-08-03,0
10034,Inwood/Washington Heights (North),Manhattan,819,1901.39,43073.65,71,164.83,10.74,7629,2020-08-03,1
10035,East Harlem,Manhattan,1100,3195.2,34426.65,135,392.14,14.1,7800,2020-08-03,1
10036,Hell's Kitchen/Midtown Manhattan,Manhattan,501,1911.39,26211.25,40,152.61,7.91,6337,2020-08-03,2
10037,Central Harlem (North)/East Harlem,Manhattan,561,2716.76,20649.62,63,305.09,12.18,4607,2020-08-03,1
10038,Chinatown/Financial District,Manhattan,275,1247.28,22047.96,28,127,7.25,3791,2020-08-03,0
10039,Central Harlem (North)/Washington Heights (South),Manhattan,583,2203.53,26457.52,64,241.9,13.06,4463,2020-08-03,1
10040,Washington Heights (North),Manhattan,1234,2753.96,44808.28,118,263.34,13.73,8985,2020-08-03,2
10044,Roosevelt Island,Manhattan,255,2179.43,11700.29,36,307.68,11.39,2239,2020-08-03,2
10065,Lenox Hill/Upper East Side,Manhattan,345,1187.14,29061.49,28,96.35,5.19,6653,2020-08-03,0
10069,Lincoln Square,Manhattan,65,1025.54,6338.13,2,31.56,5.65,1151,2020-08-03,0
10075,Lenox Hill/Upper East Side,Manhattan,436,1844.79,23634.14,45,190.4,7.7,5664,2020-08-03,0
10128,Upper East Side/Yorkville,Manhattan,700,1140.96,61351.93,41,66.83,5.76,12161,2020-08-03,0
10280,Battery Park City,Manhattan,62,644.58,9618.7,0,0,4.99,1243,2020-08-03,0
10282,Battery Park City,Manhattan,80,1450.47,5515.44,15,271.96,9.36,855,2020-08-03,0
10301,Silver Lake/St. George,Staten Island,1284,3241.32,39613.55,106,267.59,15.98,8035,2020-08-03,1
10302,Elm Park,Staten Island,672,3579.42,18773.99,32,170.45,20.05,3352,2020-08-03,1
10303,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,925,3526.27,26231.66,47,179.17,18.01,5136,2020-08-03,2
10304,New Dorp/Todt Hill,Staten Island,1472,3467.71,42448.71,182,428.75,16.89,8715,2020-08-03,0
10305,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1334,3134.33,42560.99,80,187.97,16.72,7977,2020-08-03,1
10306,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1539,2866.69,53685.66,82,152.74,14.72,10456,2020-08-03,1
10307,Tottenville,Staten Island,411,2701.36,15214.56,15,98.59,16.12,2550,2020-08-03,0
10308,Great Kills,Staten Island,690,2328.3,29635.33,28,94.48,14.61,4722,2020-08-03,0
10309,Charleston/Prince's Bay/Woodrow,Staten Island,902,2732.92,33004.98,31,93.93,15.22,5926,2020-08-03,1
10310,Port Richmond/Randall Manor/West Brighton,Staten Island,741,3104.19,23870.96,33,138.24,15.59,4753,2020-08-03,0
10312,Annadale/Rossville,Staten Island,1636,2712.91,60304.33,59,97.84,15.46,10582,2020-08-03,1
10314,Bloomfield/Freshkills Park,Staten Island,2824,3108.96,90834.29,201,221.28,16.32,17308,2020-08-03,4
10451,Concourse/Melrose,Bronx,1680,3520.63,47718.77,150,314.34,16.17,10392,2020-08-03,1
10452,Concourse/Highbridge,Bronx,2638,3424.42,77035.04,170,220.68,17.09,15437,2020-08-03,1
10453,Morris Heights/Mount Hope/University Heights,Bronx,2617,3223.54,81184.04,164,202.01,18.02,14520,2020-08-03,2
10454,Mott Haven/Port Morris,Bronx,1243,3251.93,38223.41,105,274.7,16.11,7714,2020-08-03,0
10455,Mott Haven,Bronx,1410,3343.26,42174.38,111,263.19,17.26,8167,2020-08-03,2
10456,Claremont/Morrisania,Bronx,2758,2951.57,93441.91,290,310.35,15.86,17388,2020-08-03,1
10457,Belmont/Claremont/Mount Hope/Tremont,Bronx,2422,3242.95,74685.06,186,249.05,16.07,15073,2020-08-03,3
10458,Belmont/Fordham University/Kingsbridge,Bronx,2312,2758.7,83807.74,126,150.34,16.85,13717,2020-08-03,5
10459,Charlotte Gardens/Hunts Point,Bronx,1629,3368.87,48354.56,166,343.3,17.03,9568,2020-08-03,2
10460,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1816,3022.98,60073.25,127,211.41,17.21,10552,2020-08-03,0
10461,Morris Park/Pelham Bay/Westchester Square,Bronx,1949,3939,49479.56,138,278.9,17.5,11135,2020-08-03,0
10462,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2418,3126.76,77332.41,183,236.64,16.19,14937,2020-08-03,2
10463,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2201,3087.51,71287.33,215,301.6,14.09,15623,2020-08-03,2
10464,City Island,Bronx,132,3032.28,4353.16,9,206.75,13.65,967,2020-08-03,0
10465,Country Club/Throgs Neck,Bronx,1571,3650.9,43030.43,85,197.53,16.95,9270,2020-08-03,0
10466,Edenwald/Wakefield,Bronx,2554,3539.03,72166.65,168,232.79,19.36,13195,2020-08-03,0
10467,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3714,3685.11,100784.05,320,317.51,18.1,20520,2020-08-03,0
10468,Fordham/Kingsbridge/University Heights,Bronx,3016,3933.17,76681.12,221,288.21,17.67,17064,2020-08-03,2
10469,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3186,4455.43,71508.25,361,504.84,19.58,16275,2020-08-03,2
10470,Wakefield/Woodlawn,Bronx,480,3403.35,14103.75,20,141.81,16.53,2903,2020-08-03,1
10471,Fieldston/North Riverdale/Riverdale,Bronx,845,3976.98,21247.28,85,400.05,14.3,5909,2020-08-03,1
10472,Soundview,Bronx,2161,3181.97,67913.94,188,276.82,19.53,11063,2020-08-03,2
10473,Castle Hill/Clason Point/Soundview,Bronx,2098,3387.95,61925.28,137,221.23,17.54,11960,2020-08-03,2
10474,Hunts Point,Bronx,348,2797.86,12438.07,21,168.84,16.63,2092,2020-08-03,0
10475,Co-op City/Edenwald,Bronx,1827,4176.65,43743.21,176,402.35,19.24,9498,2020-08-03,1
11004,Bellerose/Douglaston-Little Neck,Queens,617,3289.17,18758.55,68,362.5,13.41,4601,2020-08-03,0
11101,Astoria (South)/Long Island City/Sunnyside,Queens,708,2011.13,35204.11,40,113.62,8.2,8634,2020-08-03,0
11102,Astoria (North),Queens,690,2114.43,32632.92,80,245.15,10.51,6563,2020-08-03,0
11103,Astoria (North)/Astoria (South),Queens,631,1724.72,36585.65,53,144.87,9.07,6954,2020-08-03,1
11104,Sunnyside,Queens,540,2179.56,24775.7,42,169.52,10.13,5329,2020-08-03,1
11105,Ditmars Steinway,Queens,534,1487.68,35894.88,43,119.79,8.18,6526,2020-08-03,0
11106,Astoria (South),Queens,744,1924.25,38664.4,53,137.08,10.23,7273,2020-08-03,2
11109,Long Island City,Queens,61,1203,5070.64,2,39.44,5.13,1188,2020-08-03,0
11201,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,798,1310.17,60908.15,95,155.97,5.51,14472,2020-08-03,1
11203,East Flatbush (North)/East Flatbush (South),Brooklyn,2217,3020.75,73392.42,242,329.73,17.33,12795,2020-08-03,1
11204,Bensonhurst/Mapleton,Brooklyn,2154,2715.5,79322.45,143,180.28,15.64,13775,2020-08-03,0
11205,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,800,1817.64,44013.21,50,113.6,9.58,8351,2020-08-03,1
11206,Williamsburg (South),Brooklyn,1769,2069.09,85496.61,153,178.95,11.36,15574,2020-08-03,1
11207,Cypress Hills/East New York,Brooklyn,2329,2612.25,89156.75,216,242.27,15.74,14794,2020-08-03,1
11208,Cypress Hills/East New York,Brooklyn,2621,2741.41,95607.69,249,260.44,17.22,15217,2020-08-03,3
11209,Bay Ridge/Fort Hamilton,Brooklyn,1224,1824.66,67081.12,115,171.43,10.01,12232,2020-08-03,-1
11210,Flatlands/Midwood,Brooklyn,1823,2717.27,67089.29,150,223.58,16.06,11350,2020-08-03,1
11211,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2283,2292.29,99594.67,138,138.56,10.38,21997,2020-08-03,4
11212,Ocean Hill-Brownsville,Brooklyn,2072,2603.34,79589.99,234,294.01,16.28,12729,2020-08-03,3
11213,Crown Heights (East),Brooklyn,1529,2373.27,64425.94,148,229.72,13.25,11539,2020-08-03,1
11214,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1691,1811.78,93333.46,183,196.07,12.74,13268,2020-08-03,1
11215,Gowanus/Park Slope/Windsor Terrace,Brooklyn,675,965.22,69932.3,46,65.78,5.12,13188,2020-08-03,0
11216,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,833,1499.88,55537.72,76,136.84,7.9,10549,2020-08-03,1
11217,Boerum Hill/Park Slope,Brooklyn,677,1425.96,47476.67,86,181.14,7.77,8711,2020-08-03,0
11218,Kensington/Windsor Terrace,Brooklyn,1871,2468.13,75806.47,137,180.72,13.34,14023,2020-08-03,2
11219,Borough Park,Brooklyn,3237,3485.97,92858.07,235,253.07,15.99,20248,2020-08-03,4
11220,Sunset Park,Brooklyn,1819,1847.64,98450,166,168.61,13.38,13593,2020-08-03,4
11221,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1490,1824.36,81672.44,146,178.76,10.57,14101,2020-08-03,6
11222,Greenpoint,Brooklyn,517,1422.32,36349.16,33,90.79,5.94,8699,2020-08-03,0
11223,Gravesend/Homecrest,Brooklyn,1852,2316.24,79957.11,144,180.1,14.49,12778,2020-08-03,1
